,Endothelial_Sham,Endothelial_MCAO,Astrocyte_Sham,Astrocyte_MCAO,Microglia_Sham,Microglia_MCAO,Oligodendrocyte_Sham,Oligodendrocyte_MCAO,Pericyte_Sham,Pericyte_MCAO
KCNN1,0.000998768,0.0017105247,0.015464023,0.011350961,0.0016069327,0.0023026553,0.0098234005,0.0076157036,0.0008306392,0.0010789264
CCDC124,0.38309073,0.43509313,0.4111011,0.43941113,0.26983306,0.40296447,0.5396711,0.5175603,0.5075645,0.4920991
SLC5A5,0.0013922136,0.0018691489,0.023174638,0.009689236,0.0026864787,0.0022425782,0.029249052,0.015983794,0.045670472,0.0373241
RPL18A,3.156333,2.9623601,2.361726,2.5256736,2.9490528,2.8660967,2.2620802,2.2678025,2.8257654,2.5476515
MAP1S,0.05080323,0.062368073,0.047805693,0.069638215,0.107790455,0.11283225,0.059522927,0.09056344,0.04904237,0.0587077
GM10654,6.427867e-05,0.0006586666,0.0,0.00067255826,0.0,0.00049511204,0.0,0.0024502422,0.0,0.00075110723
HAUS8,0.042443067,0.0395241,0.044055622,0.07533256,0.053257298,0.07344691,0.08735434,0.07834894,0.14780395,0.101666756
MYO9B,0.049440026,0.04852022,0.05994115,0.07292257,0.07674994,0.08900363,0.075449124,0.07617777,0.08452366,0.06503037
USE1,0.6425729,0.5578394,0.56341714,0.5004083,0.48072594,0.44956654,0.5679471,0.3867015,0.66236645,0.5303566
OCEL1,0.13386251,0.08451729,0.04752347,0.04695586,0.062102042,0.049375817,0.048366237,0.047430556,0.058922395,0.047713973
NR2F6,0.09557291,0.088143215,0.082287766,0.06930864,0.07052611,0.07088346,0.04924132,0.045303352,0.13864525,0.12034766
USHBP1,0.58562046,0.42320848,0.0588819,0.03859685,0.05139208,0.036801584,0.053867504,0.051796503,0.082573645,0.06412926
BABAM1,0.29325807,0.3111245,0.23471701,0.20856959,0.1603193,0.19799732,0.2984997,0.25775918,0.2353113,0.2483357
ANKLE1,0.00070088217,0.00064204563,0.0016500065,0.00043275167,0.0,0.0019341883,0.0,0.0,0.0,0.0
ABHD8,0.13613695,0.10272938,0.29908562,0.13634071,0.047181606,0.04650459,0.019834928,0.03676721,0.15019663,0.11459135
MRPL34,0.2962601,0.29336601,0.43016782,0.3517772,0.20031409,0.25364685,0.39312276,0.31425756,0.2706766,0.25207436
DDA1,0.23019631,0.27217722,0.2029014,0.23771839,0.19771855,0.27878815,0.4436986,0.41657624,0.29515257,0.28608772
ANO8,0.0057563996,0.007246472,0.011053433,0.008119342,0.0064993026,0.008259624,0.021459077,0.015683535,0.008341317,0.0057289368
GTPBP3,0.0440979,0.035856456,0.023585701,0.023697564,0.04352689,0.047745567,0.048462715,0.033081584,0.04083234,0.038182367
PLVAP,0.054227047,0.06817569,0.032483097,0.03543878,0.020792574,0.021181284,0.011158429,0.050187904,0.024823118,0.024060318
RP23-457J22.1,6.345098e-05,0.00030172517,0.0004501514,0.0011911412,0.0,0.0,0.0,0.0,0.0005180222,0.0
BST2,1.4262022,1.097022,0.98665845,0.8929253,1.3797214,1.5190425,0.26014876,0.30688566,0.69669765,0.6206199
MVB12A,0.27004552,0.21467431,0.28024366,0.22999394,0.1772422,0.15606633,0.2508017,0.20774502,0.24544744,0.16562866
TMEM221,0.0019515805,0.0019145595,0.006904222,0.008621335,0.046260964,0.029383654,0.0017442582,0.0006151489,0.007901314,0.0012456647
NXNL1,0.0,0.00011974942,0.0005141082,0.0011709965,0.00035106717,0.0004931998,0.0,0.0,0.0,0.0
SLC27A1,0.10639963,0.11873224,0.72567064,0.54229623,0.097198084,0.12656452,0.19269283,0.27479634,0.092596985,0.09446158
PGLS,0.39330155,0.40846917,0.51890266,0.48423964,0.37636954,0.42785498,0.3539501,0.31007308,0.41254976,0.37465316
FAM129C,0.0026929798,0.002597983,0.0016203622,0.0010876287,0.0022054615,0.0026720518,0.0017508544,0.0020080856,0.0038084553,0.0013006561
COLGALT1,0.18366386,0.25188002,0.11181068,0.16649958,0.27900004,0.40394947,0.114123486,0.13254102,0.1565693,0.21550906
UNC13A,0.006652569,0.005837665,0.0070119314,0.011186242,0.011829751,0.013836577,0.0013668617,0.008608088,0.0051932596,0.014011234
JAK3,0.118079536,0.15896378,0.021188548,0.04751383,0.056017578,0.091557965,0.024114504,0.026039742,0.022054965,0.030410392
INSL3,9.2226444e-05,0.00014696043,0.0,0.0,0.0,0.000107698645,0.0,0.0,0.0,0.0006907104
B3GNT3,0.04002545,0.11821369,0.0036458892,0.024292395,0.0061943936,0.02057459,0.004064498,0.025415119,0.009127465,0.02859767
FCHO1,0.004476977,0.009236949,0.0076179313,0.010374573,0.0020647352,0.001484449,0.0034550373,0.0051277,0.00070040254,0.0025272376
ZFP709,0.010629079,0.010355994,0.017040607,0.01302111,0.0150148105,0.01665555,0.006554568,0.015014343,0.003591163,0.012735333
ZFP882,0.004932005,0.0053987787,0.007171078,0.006040582,0.0035761388,0.0038837597,0.0109789,0.0091850795,0.013536031,0.00725547
ZFP617,0.06228633,0.055874884,0.049221132,0.046017002,0.040561073,0.0386922,0.081770755,0.053054944,0.093424305,0.05470242
ZFP961,0.033390965,0.027025066,0.035480697,0.022774203,0.021951944,0.019101439,0.013629349,0.016989393,0.01863015,0.01880866
CYP4F18,0.0060015176,0.02917502,0.12716828,0.43216577,0.027170857,0.09210657,0.003938432,0.034390546,0.003388342,0.018754344
TPM4,1.3788862,1.7309276,0.3274619,0.6171368,0.2533961,0.63785505,0.24629582,0.382724,0.76478136,1.0728284
GM26586,0.0010370691,0.0017464401,0.0013881922,0.0006255282,0.0007313178,0.0010401658,0.0,0.002231952,0.0007551842,0.0
RAB8A,0.28293508,0.33601677,0.2311997,0.33949116,0.24247044,0.32982618,0.19658916,0.22038308,0.21871884,0.25648925
HSH2D,5.889357e-05,0.00026332057,0.00044927283,0.0007590326,0.0,0.0,0.0,0.0,0.0,0.0
CIB3,0.0,0.0,0.0,0.00037315287,0.0,0.0,0.0,0.0,0.0046043945,0.0007174874
FAM32A,0.6372831,0.4892257,0.44002825,0.42835242,0.5147101,0.40484202,0.39027417,0.28393304,0.56533194,0.473484
AP1M1,0.18076284,0.19900997,0.15687343,0.16639718,0.14666565,0.20618236,0.16079058,0.16255997,0.1989283,0.21338171
GM10282,0.02831772,0.01918586,0.051723015,0.023256304,0.035819296,0.033621166,0.043300517,0.015022615,0.024113517,0.014472889
KLF2,3.3510144,3.2250137,0.9170828,1.1618651,2.89417,2.095117,0.7723221,0.857547,1.6481508,1.5898288
EPS15L1,0.065384075,0.06602554,0.049991705,0.053285223,0.043008115,0.052699637,0.04411499,0.03781908,0.069427066,0.050595924
CALR3,0.0019684155,0.00196604,0.020229533,0.011898388,0.0034928874,0.003903116,0.0068188016,0.0046025044,0.0,0.0046041766
1700030K09RIK,0.025634548,0.018708972,0.031403128,0.019177733,0.026137644,0.023947049,0.027704204,0.016403139,0.032355603,0.023065679
CHERP,0.093387924,0.08646277,0.08213019,0.07070489,0.09385261,0.08853768,0.06530184,0.06425053,0.09388321,0.076187655
SLC35E1,0.030926317,0.031033706,0.03608609,0.028129289,0.042472675,0.034997437,0.025083229,0.034833044,0.039439984,0.03264625
GM17435,0.0013172107,0.0011567768,0.0026955402,0.0025920556,0.0014573003,0.0016894634,0.0015356906,0.0016429785,0.002229961,0.0022946612
MED26,0.02147181,0.028655596,0.016214618,0.023711558,0.028704233,0.040321764,0.019125428,0.033105318,0.024557145,0.028456688
SMIM7,0.37199777,0.4291919,0.42773208,0.39338875,0.29870635,0.44072685,0.566954,0.52717525,0.41322964,0.3735382
TMEM38A,0.016988534,0.020594915,0.18775502,0.11338426,0.015528966,0.023435637,0.08222938,0.061116785,0.11330632,0.082948886
NWD1,0.010555673,0.008415092,0.0626897,0.0448306,0.0071834307,0.010839225,0.009059834,0.0078007197,0.010920618,0.008721558
SIN3B,0.44769356,0.4294114,0.6089866,0.5697275,0.3875491,0.4282713,0.44614127,0.38284686,0.35524654,0.37665793
F2RL3,0.00012653008,0.000668519,0.002214957,0.0009723374,0.0,0.00018744965,0.0,0.0,0.000735462,0.0
LARGE,0.02593408,0.029030614,0.03281187,0.024765313,0.056083385,0.040527754,0.03515069,0.033100665,0.05615364,0.052859172
HMGXB4,0.10000676,0.08424291,0.051166054,0.045529276,0.07892492,0.056055143,0.08210551,0.067872725,0.102088735,0.1060011
TOM1,0.06640071,0.069558844,0.14370753,0.12776849,0.10355369,0.1316189,0.19139767,0.17590524,0.05646884,0.053733543
HMOX1,0.07226838,0.2496184,0.09931962,0.4453415,0.28494617,0.9478764,0.040922225,0.22360446,0.04487379,0.18968886
MCM5,0.018242946,0.028005296,0.021746336,0.022455003,0.017778851,0.08002861,0.015363905,0.027432002,0.0141303465,0.024634816
RASD2,0.00541382,0.0032038696,0.0034431936,0.0014914301,0.0020620367,0.0012633676,0.0,0.0,0.038787406,0.012837646
1700007B14RIK,0.0,0.0,0.0,0.0001498857,0.0,0.0,0.0,0.0006110607,0.00082464516,0.0014264412
NR3C2,0.019042838,0.012506653,0.024372075,0.014354299,0.010578562,0.008522197,0.018338555,0.01254216,0.025794078,0.012505546
ARHGAP10,0.12513167,0.07479305,0.032866426,0.03136532,0.017123692,0.03678564,0.020803547,0.012730341,0.3493858,0.27489296
0610038B21RIK,0.000379465,0.00075575686,0.003969426,0.0015594293,0.00066900684,0.0014968963,0.0,0.00088565616,0.012875596,0.008680382
PRMT10,0.030387089,0.033328615,0.033491947,0.03573924,0.04410084,0.04621028,0.027516872,0.024045708,0.04549957,0.051422168
TMEM184C,0.016624164,0.027351474,0.12899113,0.09190198,0.04972904,0.07131286,0.25560382,0.23864058,0.10066711,0.10087724
EDNRA,0.007170837,0.011774209,0.02595116,0.021161374,0.005531513,0.014778266,0.0036472394,0.015751936,0.4138903,0.40022108
TTC29,0.00036834457,0.00015951878,0.01409773,0.0032036863,0.00019240554,0.00039387442,0.0,0.0,0.0,0.0
RBMXL1,0.20793137,0.22474113,0.18083274,0.20546794,0.22596084,0.29327387,0.19929044,0.18812865,0.21551558,0.2105343
SLC10A7,0.069893986,0.06313233,0.02569658,0.031705175,0.0440381,0.048207387,0.036390208,0.037267976,0.03476067,0.030253248
LSM6,0.39649126,0.46149924,0.5818243,0.55732363,0.46608332,0.612062,0.60520315,0.51176536,0.4432949,0.47893584
ZFP827,0.0036837342,0.0034654099,0.018920042,0.007837364,0.009270745,0.0041364683,0.021268005,0.015488829,0.01151887,0.0053556515
1700011L22RIK,0.00010526493,0.00025077345,0.00017877464,0.00018308904,0.0001704619,0.0,0.0,0.0,0.0,0.0
MMAA,0.048269425,0.040154904,0.05995302,0.043196794,0.034491148,0.026978785,0.06409204,0.0678262,0.0660741,0.043109797
GM4890,0.011851334,0.011402387,0.014695692,0.01142766,0.013694583,0.018889304,0.008655439,0.014267359,0.014896886,0.011788059
SMAD1,0.13491377,0.20219024,0.056743104,0.075435,0.1408325,0.093516715,0.10140631,0.13137436,0.084628925,0.12314888
OTUD4,0.068834424,0.063777424,0.043800086,0.049745925,0.051050555,0.053897638,0.036930345,0.06174169,0.06444949,0.060856532
ABCE1,0.08357346,0.11970136,0.08489227,0.10551998,0.06766298,0.15478103,0.0832307,0.13426292,0.09494358,0.12857226
ANAPC10,0.2177464,0.21194698,0.15727644,0.16353592,0.19415115,0.21802504,0.14283557,0.10545774,0.1437187,0.1569469
HHIP,0.00075112516,0.0010425496,0.011064584,0.0075579537,0.00043336052,0.0011387026,0.26352227,0.091881245,0.0005511791,0.003355044
GYPA,0.0004218294,0.0035362432,0.0005941422,0.0003072417,0.0,0.0006887851,0.0,0.0,0.0005915522,0.0002982066
SMARCA5,0.1782069,0.22596093,0.20493136,0.24320878,0.15735862,0.2641323,0.32877758,0.43099478,0.23670195,0.24824955
GAB1,0.12621793,0.08190111,0.07818883,0.060555153,0.08141595,0.047895096,0.4914451,0.2553871,0.17438863,0.12751852
GM27048,0.0,0.0,0.0,0.00013664682,0.0,0.0,0.0,0.0,0.0018208724,0.00048763354
USP38,0.025501356,0.030356618,0.044095647,0.04014108,0.029510794,0.032923028,0.040822275,0.043126572,0.02236208,0.020584226
GM9725,0.0028095555,0.0023350688,0.0012476174,0.004257754,0.0037983637,0.0044465023,0.0039628567,0.0007452466,0.0019974574,0.0023029833
INPP4B,0.0077141086,0.009333311,0.0142146265,0.012347712,0.08137903,0.05975341,0.0072106137,0.010386174,0.20122457,0.17606618
IL15,0.06914743,0.047876667,0.05219502,0.044820093,0.0783182,0.044023048,0.007687094,0.006951336,0.030125337,0.014194957
ZFP330,0.12853964,0.14368038,0.10233067,0.11158096,0.13402037,0.18449765,0.10405046,0.11179752,0.13139662,0.12445544
RNF150,0.0044972645,0.006901698,0.021784144,0.018530184,0.05307917,0.04018005,0.0059305895,0.01345114,0.05950965,0.048237402
GM10645,0.0018457989,0.0029862938,0.01925025,0.012459988,0.018293854,0.011988565,0.003981335,0.0032516252,0.0005798366,0.0018471602
TBC1D9,0.016977692,0.022364737,0.29540098,0.18992926,0.09701758,0.061633818,0.01774536,0.018904893,0.016124796,0.018773204
UCP1,5.3594482e-05,0.00013015738,0.00054535427,0.000347618,0.00021129023,0.00043575454,0.0,0.0,0.0,0.0
ELMOD2,0.026408523,0.023794195,0.03977932,0.028234968,0.048797537,0.03908617,0.0265582,0.025492093,0.037923224,0.028396944
MGAT4D,0.0,0.0,0.0,0.0,0.0,0.00045340613,0.0,0.0,0.0,0.0
CLGN,0.0038531793,0.0030737102,0.0020381794,0.0044145505,0.08353613,0.0505218,0.01361825,0.019302158,0.005836661,0.002450991
SCOC,0.46102992,0.4641324,0.4477525,0.3470486,1.2672403,0.9138951,0.6940703,0.5972167,0.33613548,0.34623125
NDUFB7,1.0542265,1.0401866,1.4168309,1.2138916,0.6792115,0.84553826,1.2070018,1.0816673,1.317944,1.0961406
TECR,0.73393667,0.66669,1.507919,1.1111094,0.8603052,0.7413092,2.3584914,1.910485,0.8977279,0.76526994
DNAJB1,0.49489757,0.72452515,0.31178108,0.5026246,0.9834213,1.1705322,0.3547009,0.49290907,0.36043978,0.6680094
GIPC1,0.21805166,0.24840264,0.24572676,0.25561514,0.21653573,0.3066252,0.34990734,0.2929467,0.38833767,0.40142226
PTGER1,0.005854384,0.0081115095,0.0072318525,0.007851146,0.004960915,0.0040056603,0.0043001636,0.008370506,0.020230545,0.02246892
PKN1,0.08816572,0.106630564,0.082612015,0.12253568,0.22429734,0.19184814,0.09601716,0.09027184,0.06824156,0.08816341
DDX39,0.20563102,0.38494286,0.12529323,0.27955407,0.1624571,0.5576369,0.10466725,0.19225664,0.13756447,0.22063114
ADGRE5,0.3009067,0.19826232,0.14440593,0.17798322,0.03619573,0.034518752,0.041024957,0.050003212,0.24744315,0.26456466
GM26721,0.00044459797,0.0019616436,0.016971627,0.006552837,0.00044767966,0.0,0.0,0.0007464031,0.005330476,0.001275679
ADGRL1,0.04569644,0.03848294,0.17739533,0.11731273,0.03011909,0.02057703,0.050715066,0.041116104,0.25557223,0.11962273
GM10644,0.0022476523,0.001068341,0.00941893,0.0034674858,0.0056393147,0.002941609,0.0019764707,0.0013908981,0.0016811192,0.0011925614
ASF1B,0.0067004757,0.010753559,0.023923246,0.016067367,0.020717654,0.032216538,0.011478648,0.0054040696,0.004801874,0.008516886
PRKACA,0.11408594,0.100644775,0.18527114,0.11511747,0.096687794,0.08002208,0.2020514,0.1893215,0.26322535,0.15320528
SAMD1,0.018106012,0.018362146,0.010720075,0.018373381,0.012587211,0.023037856,0.03872552,0.027679019,0.017607994,0.01334628
1700067K01RIK,0.00030091108,0.00027442144,0.0006503257,0.00084711256,0.00044676044,0.00044875202,0.0,0.0,0.00072401395,0.00047670907
2210011C24RIK,0.00087277195,0.0015045301,0.004604232,0.0025217468,0.0024526266,0.0044849473,0.047138676,0.043819416,0.0026366205,0.0010180969
PALM3,7.0874994e-05,0.0001979515,0.003361347,0.0017208403,0.00019448789,0.00028820318,0.0,0.0,0.0007535316,0.0
IL27RA,0.008580649,0.014575568,0.000531481,0.0015390096,0.00036099867,0.0028421842,0.0,0.0007048327,0.0006187879,0.0027168079
RLN3,0.0006903309,0.0005657534,0.0,0.00044669333,0.0,0.0,0.0,0.0,0.0,0.0
GM10643,0.002684098,0.0034325349,0.008228246,0.003778022,0.009126585,0.0035094833,0.003028161,0.004573283,0.009927605,0.006130665
C330011M18RIK,0.0035506971,0.0045579956,0.0063633844,0.0049144807,0.016003093,0.0065298243,0.0037599718,0.0014812872,0.0056428257,0.0041842335
RFX1,0.028180562,0.025800915,0.02018634,0.024485882,0.025094276,0.025632925,0.0205496,0.023082169,0.03355894,0.025537478
DCAF15,0.021386646,0.020289483,0.02807979,0.02602779,0.01869443,0.018954584,0.028571632,0.03650793,0.02183947,0.019916072
PODNL1,0.00078716525,0.0011155839,0.0007518141,0.0,0.00022696287,0.00020628497,0.0,0.0,0.0005717017,0.00041912115
CC2D1A,0.047741253,0.051180277,0.036622185,0.040442407,0.048248596,0.045973603,0.027954558,0.028444737,0.06369485,0.058079697
4930432K21RIK,0.003208384,0.0035633666,0.003095089,0.0018788052,0.004283296,0.0031469164,0.0054562613,0.007834784,0.005220117,0.001913516
NANOS3,0.004936856,0.0027318844,0.0062984405,0.0029436224,0.0006568937,0.00045509278,0.0058560506,0.0015455515,0.0052454257,0.0024539935
GM26887,0.0010333592,0.00049455423,0.0020902576,0.00082932925,0.002747234,0.0018242913,0.0,0.0,0.0023950017,0.001076052
GM26532,0.21345606,0.2801326,0.113332294,0.12349935,0.31729782,0.19084488,0.05214935,0.059687104,0.22779882,0.31286103
ZSWIM4,0.021678988,0.028607927,0.021361979,0.026164442,0.037381638,0.016547203,0.004824596,0.022571318,0.017289307,0.022351835
D8ERTD738E,1.1365818,1.1775899,1.1396927,1.2157117,0.7899532,0.9311916,1.122424,1.103369,1.2654417,1.1843514
MRI1,0.07129297,0.102536656,0.06372194,0.08418521,0.083800845,0.11658936,0.06702908,0.07536748,0.08357101,0.09362118
CCDC130,0.05751921,0.06049384,0.044180375,0.05423789,0.07974963,0.08344212,0.07528882,0.060506046,0.06683012,0.058013685
CACNA1A,0.029034793,0.018730681,0.014080675,0.012963928,0.008235169,0.022285147,0.004417124,0.009876675,0.009123942,0.010691451
GM16183,0.003034973,0.00056568655,0.00060660613,0.00020582392,0.00041386325,0.0006248041,0.0,0.0,0.0,0.0
IER2,1.7086133,1.8857286,0.7070804,1.1933393,1.524719,1.983595,0.45473993,0.726146,1.2730216,1.5727879
GM26664,0.0048680156,0.0035671955,0.006115611,0.0027581316,0.0048140683,0.0022523627,0.0034582764,0.005112949,0.010810951,0.007667939
NACC1,0.094341405,0.08717061,0.06967973,0.061613332,0.04854753,0.05226704,0.07142675,0.076962784,0.0804016,0.0677938
TRMT1,0.12014875,0.11940902,0.0936543,0.09306318,0.13797817,0.18033421,0.09848502,0.119312316,0.11454903,0.10886141
NFIX,0.091941535,0.080532625,0.24908541,0.15653235,0.15260337,0.06528493,0.98863715,0.6685842,0.10979982,0.076053694
LYL1,0.2576447,0.19398019,0.107728094,0.115953945,0.68410224,0.32042548,0.07699226,0.046110507,0.07338933,0.051731333
G430095P16RIK,0.009148557,0.010685486,0.026387943,0.022157876,0.036514066,0.016345944,0.008578205,0.0025652358,0.006259492,0.0038927365
DAND5,0.056693755,0.045665078,0.042465072,0.02821744,0.038388945,0.02686384,0.041578535,0.03593775,0.08372313,0.06417474
GADD45GIP1,0.32742122,0.38195023,0.44775495,0.40858427,0.36062598,0.5055787,0.4958872,0.42584604,0.3672115,0.351598
RAD23A,0.26435032,0.3194458,0.2521277,0.2689934,0.24120595,0.39664415,0.42769215,0.43076515,0.30769584,0.32015336
CALR,0.6104183,0.9871334,0.8340642,1.0999626,1.3170682,2.080132,0.9032817,0.9777316,0.65809715,0.9979955
FARSA,0.1338601,0.18334512,0.13039683,0.16708058,0.16661127,0.27660826,0.1499196,0.16262312,0.1555251,0.15738928
SYCE2,0.02185937,0.030713145,0.030009411,0.049302123,0.043417804,0.089237556,0.008652429,0.011447107,0.018736493,0.02095158
GCDH,0.056273945,0.061016504,0.12754454,0.10215435,0.048867375,0.065820515,0.10756045,0.13890812,0.08057867,0.06669603
KLF1,0.0021425583,0.0014172782,0.0015168574,0.0024393895,0.0015729128,0.0017147996,0.0,0.0,0.0005681382,0.00083964865
DNASE2A,0.12828852,0.12850457,0.1966614,0.24625652,0.53109276,0.6199249,0.065906055,0.08882911,0.06884179,0.082669035
MAST1,0.00036765612,0.0007406908,0.0004670421,0.0018063765,0.003887043,0.0011171233,0.0,0.002458347,0.00069248385,0.0005079721
RTBDN,0.00010352071,0.00039751394,0.00034819654,0.00024965164,0.0,0.0005137619,0.0,0.0,0.0,0.0
RNASEH2A,0.09787896,0.094132125,0.06910426,0.06752858,0.077238895,0.09132513,0.13050897,0.10507588,0.10171181,0.096502475
PRDX2,0.90793806,0.91486615,1.2988905,1.0802157,0.5472617,0.64449036,0.86640686,0.7628348,0.8665296,0.86501163
JUNB,1.7064682,2.286775,0.8957455,1.900268,2.612464,2.8316739,0.6291764,1.2827358,2.1740463,2.5362623
HOOK2,0.006140883,0.008320737,0.024351293,0.023087407,0.02279126,0.029793015,0.0,0.009368796,0.008165768,0.010586642
ASNA1,0.23855741,0.23856345,0.38659433,0.3505531,0.20978394,0.3498017,0.3903093,0.39357907,0.27223116,0.27317393
2310036O22RIK,0.6702227,0.6845799,0.4875269,0.5065111,0.4080915,0.4999459,0.6173557,0.56752586,0.5708609,0.55208147
TNPO2,0.025887562,0.029255519,0.030922806,0.028327746,0.02777297,0.03082329,0.04319148,0.033674758,0.0461344,0.032275308
FBXW9,0.069366895,0.06461243,0.06628352,0.046502013,0.038621638,0.031057524,0.071955435,0.05170283,0.030518843,0.029172601
GM5741,0.00012764029,0.00014223393,0.00019890469,0.00016798655,0.00034150574,0.00015261573,0.0,0.0,0.0,0.0
DHPS,0.100959405,0.104179785,0.123202816,0.11428022,0.10593011,0.13158149,0.11492969,0.13202214,0.113460526,0.10341536
WDR83,0.13021062,0.12025852,0.13250662,0.115820386,0.096803874,0.096548855,0.14576676,0.12875195,0.08427153,0.10083187
WDR83OS,0.3499083,0.41002354,0.4305586,0.44670436,0.41952747,0.60469604,0.40811762,0.36140943,0.3994128,0.39923793
MAN2B1,0.18806061,0.1666483,0.28638986,0.30033973,1.1751262,0.6385654,0.16912602,0.16187678,0.12342327,0.107585154
ZFP791,0.0014551412,0.00088090997,0.0015029996,0.00037038725,0.0018483865,0.0023834496,0.001899999,0.0,0.0004973419,0.0
CKS1BRT,0.0015181473,0.0017231375,0.0060884524,0.0039835335,0.0023061181,0.0052459426,0.0,0.00049604225,0.0021740694,0.0055464837
VPS35,0.3003069,0.32306132,0.33000714,0.368525,0.38452658,0.52141523,0.6080283,0.55545,0.35341442,0.36336738
ORC6,0.10040976,0.107382335,0.10490268,0.09336788,0.06074577,0.10190165,0.1630704,0.12613422,0.088429235,0.07416219
MYLK3,0.00011285097,0.00024962588,0.0019037154,0.00032634058,0.00020780788,0.0,0.0,0.00077626656,0.0,0.0
4921524J17RIK,0.36219075,0.36761194,0.16056909,0.13425066,0.13169545,0.12605073,0.13441394,0.15209235,0.34757435,0.32360274
GPT2,0.011145802,0.023362704,0.095913656,0.093753144,0.026688816,0.062961675,0.11136717,0.09891744,0.013286605,0.028067468
DNAJA2,0.39844778,0.38201144,0.37135035,0.36722612,0.31746757,0.3993197,0.43014166,0.41939533,0.41552728,0.38661057
NETO2,0.0004592461,0.001677891,0.0054460745,0.0096997125,0.00021993996,0.0015496584,0.011342832,0.008629691,0.0022808805,0.0033057665
ITFG1,0.26444638,0.25760648,0.3685347,0.30581295,0.266325,0.23802106,0.84403586,0.5946956,0.26579797,0.25562513
PHKB,0.04466055,0.044275228,0.14542316,0.10700666,0.047522902,0.044281673,0.049606524,0.05643733,0.056932066,0.049789827
ABCC12,0.0,4.483912e-05,0.0,0.00045787747,0.0,0.00017944691,0.0,0.0,0.0,0.0004246195
LONP2,0.15030949,0.15581165,0.17644534,0.16676632,0.118066736,0.12729652,0.15691037,0.21339107,0.16894239,0.18069701
SIAH1A,0.122610815,0.09915875,0.056198176,0.045560487,0.064156234,0.038165238,0.1489297,0.111950435,0.098294176,0.076469414
GM10638,0.0054165088,0.002839579,0.004475968,0.0027039787,0.0004620444,0.0009174666,0.0065085464,0.0029966244,0.0015509678,0.0028239463
N4BP1,0.102285154,0.10549853,0.06701171,0.08855926,0.08423662,0.08908053,0.04668883,0.053505912,0.049545877,0.04317336
GM27167,0.000108908884,6.871498e-05,0.0003122487,0.0013485735,0.0,0.00041726962,0.0,0.0,0.0,0.0
GM27168,0.0009726102,0.0,0.0010192607,0.00022750278,0.010312223,0.0015536777,0.0,0.0,0.00082464516,0.0
GM27246,0.00045851836,0.00026971457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM2694,0.00084636634,0.0007405311,0.00020376776,0.0012793193,0.0004236519,0.00022621482,0.003304414,0.0069930954,0.0,0.000558249
4933402J07RIK,0.0023419983,0.0012328421,0.0016393766,0.0015479797,0.0002453395,0.0,0.0,0.0,0.0,0.0005007597
ZFP423,0.026680652,0.045596726,0.049136564,0.027033033,0.006239689,0.010969213,0.0048576565,0.0096468795,0.026105935,0.026716007
GM2716,0.0,0.0,0.00043241607,0.00027842165,0.00022883894,0.0,0.0,0.0010187475,0.0,0.0
CNEP1R1,0.21998338,0.23447588,0.15574056,0.14400226,0.16300894,0.14889595,0.22774419,0.22311874,0.20784688,0.23645034
HEATR3,0.03584519,0.046591274,0.04120873,0.043707147,0.03696988,0.06942545,0.21578231,0.1442286,0.043035373,0.04397464
9430002A10RIK,0.00078021345,0.0011958824,0.00032881298,0.00065870926,0.00060532324,0.001098581,0.0,0.0008672395,0.0,0.00045944497
PAPD5,0.04886383,0.045091428,0.04064475,0.03828577,0.03939597,0.035153937,0.054491606,0.027498145,0.04606131,0.036029495
ADCY7,0.010718278,0.013420198,0.03465783,0.04781382,0.13255906,0.07097746,0.005212873,0.010957811,0.009869416,0.014143995
BRD7,0.2711847,0.24952497,0.18410234,0.19549827,0.30612904,0.2643842,0.287799,0.2871677,0.24030705,0.19361944
NKD1,0.92397815,0.6845384,0.121876575,0.09291921,0.08955126,0.056899805,0.6080776,0.47318882,1.0713124,0.5890089
SNX20,0.016136914,0.026334161,0.082467936,0.2043341,0.30536476,0.23903596,0.01371808,0.024083579,0.011171649,0.016156968
NOD2,0.007018069,0.008960442,0.0041896985,0.008008397,0.0042359997,0.0045256536,0.00338529,0.0022980883,0.001811395,0.0009060228
CYLD,0.03838917,0.037529167,0.05582876,0.051696394,0.051632795,0.054707672,0.06933114,0.077023625,0.040511526,0.042342436
SALL1,0.029376887,0.02307751,0.062374257,0.046267338,0.4010611,0.109288216,0.063663736,0.048764862,0.03688518,0.032274675
TOX3,0.0126479985,0.010428472,0.011297926,0.009155456,0.00016517148,0.0011714408,0.0015981025,0.0019384013,0.00200575,0.0065450296
CHD9,0.045349233,0.055822957,0.1115561,0.10202121,0.17809968,0.1022522,0.07675235,0.07794274,0.1131498,0.10758572
GM6658,0.0006774696,0.0002499657,0.0011550288,0.0,0.0,0.0005453932,0.0,0.0,0.0,0.00048707734
RBL2,0.036497448,0.034211274,0.060584605,0.048884314,0.038022693,0.02995101,0.10646296,0.08959703,0.05645485,0.0569066
AKTIP,0.23344594,0.2029566,0.3011077,0.22569138,0.104777336,0.09491103,0.6624809,0.4705998,0.55997664,0.4161975
RPGRIP1L,0.0074022063,0.010952372,0.039006103,0.029367877,0.007897719,0.013634355,0.019635709,0.020950245,0.010313941,0.014538355
