dataset,gene,mean_case,mean_control,log2FC,pvalue,padj
GSE97537,DBT,533.576430467335,313.82770269228075,0.7638337366401559,7.663352100883985e-21,1.2750000312851943e-20
GSE97537,CUL4B,257.9705487234198,169.4815849513332,0.603172126681113,7.67352147174444e-21,1.2765126123479336e-20
GSE97537,SMAD3,311.0209056136141,523.3457868068477,-0.7488758361741029,7.900402438228046e-21,1.3140703086256258e-20
GSE97537,POU4F1,81.81260872864564,78.71024529475501,0.055085275429709875,7.917994686191034e-21,1.316811447741405e-20
GSE97537,THADA,190.26790065123308,196.8961061502977,-0.04914845075118607,8.085686421669789e-21,1.3445107838645131e-20
GSE97537,SHROOM3,83.71309191969804,107.88845099465307,-0.36219409391093277,8.144172357281392e-21,1.3540458422152339e-20
GSE97537,UFD1L,148.11988972230125,108.74264655338452,0.44234842482811076,8.218528653386806e-21,1.366216450719545e-20
GSE97537,MON1B,217.5619578947022,164.28233674778585,0.403109756409796,8.362373836030932e-21,1.389933584958482e-20
GSE97537,SMIM7,317.6906905135152,183.81916196163033,0.7860425337684074,8.40399595302251e-21,1.3966556642770462e-20
GSE97537,TSPYL1,433.4142142862506,613.8279182244448,-0.5011113669530914,8.493443963991009e-21,1.4111809238593077e-20
GSE97537,DNAJB4,91.91905139884275,106.76902507359846,-0.21389624787977154,8.493781305924572e-21,1.4111809238593077e-20
GSE97537,NIPSNAP1,159.23511849712563,282.0204245642447,-0.8207157951481897,8.4991218128385e-21,1.411870109228685e-20
GSE97537,HTR3B,92.14994015950177,109.57594330048036,-0.24741080214435554,8.588022709384226e-21,1.4264381666687982e-20
GSE97537,NID1,86.4574678096319,84.28940714005427,0.03621500673479799,8.619504693209878e-21,1.4314664105511664e-20
GSE97537,NDUFA4L2,84.71160580574015,89.29353839839538,-0.07513218289123132,8.652246698932675e-21,1.436702470369679e-20
GSE97537,MYOCD,93.12550998553668,79.58712616502781,0.224036390651452,8.697518282558909e-21,1.44401730207207e-20
GSE97537,WDR6,560.4468631681873,1104.1205282985097,-0.9769823298651049,8.732259786894915e-21,1.449582057151587e-20
GSE97537,FBXO21,354.7490990476578,554.6581735283723,-0.6433375442577022,8.840573771053288e-21,1.4673567987530416e-20
GSE97537,RRAS2,243.0054137315635,132.11279034382667,0.8742639556746716,8.888217212719094e-21,1.475057883893578e-20
GSE97537,OGFRL1,396.6519308125976,179.529966411026,1.1392678441256163,8.936270498635432e-21,1.482824817465557e-20
GSE97537,SLC13A2,92.4071851257661,79.70973959906787,0.21079074973050413,9.130315466189787e-21,1.5146603119418708e-20
GSE97537,GFRA3,80.28078975104225,94.63476929967787,-0.2346208047761216,9.130686011858014e-21,1.5146603119418708e-20
GSE97537,DAP,247.16495899482672,488.9468729384886,-0.9813258993845424,9.136774700860909e-21,1.5154580366002804e-20
GSE97537,CDC42SE2,1239.3396641960649,2694.605865772655,-1.1198743168360272,9.160504476273062e-21,1.519181141506293e-20
GSE97537,FAM229B,91.42363984313533,80.4709885310108,0.181975493792871,9.198804486391542e-21,1.5253191979185304e-20
GSE97537,CAPZB,365.73527392031343,528.0368705784178,-0.5286292363799495,9.354936346003009e-21,1.5509913367827167e-20
GSE97537,UGP2,1496.0720887975965,1063.9978068830965,0.49129323388115215,9.484759267865873e-21,1.572295036970458e-20
GSE97537,FAM13B,660.2264290409299,439.028790983609,0.5875464678656906,9.49634009964793e-21,1.573994444567905e-20
GSE97537,RGS19,927.3360964275975,519.4459170945909,0.8348989642373923,9.531931622683657e-21,1.5796725310594428e-20
GSE97537,TIMM10,667.0664142799521,217.40580645895778,1.6129803202809951,9.54296724680214e-21,1.58128008913216e-20
GSE97537,RBBP8,234.5993095987198,152.11406277856344,0.6217285180808745,9.674485998053973e-21,1.602848589659397e-20
GSE97537,L3MBTL3,247.95238977337164,148.37778524892093,0.7369042510000305,9.916120121997783e-21,1.6426521875290394e-20
GSE97537,ANAPC15,265.1442847254976,161.25110800582826,0.7139802553029606,9.963120408083578e-21,1.6502071443854757e-20
GSE97537,N4BP2L1,314.697279413659,147.0479246314108,1.0924775613440652,1.0132773678845015e-20,1.678072351485368e-20
GSE97537,DNASE1L3,98.48766043170224,113.01412031612395,-0.19662300627703724,1.019329058295553e-20,1.687858394529107e-20
GSE97537,BMP5,88.9391074076275,102.13487970567164,-0.19751185625229956,1.0233601003089341e-20,1.6942962734561088e-20
GSE97537,KMT2E,535.5395871837488,878.9800009058756,-0.7137861159130654,1.024475922308118e-20,1.6959065281770482e-20
GSE97537,PRDX3,683.9533406666307,889.5965945098757,-0.3787663807931206,1.0274312336420535e-20,1.700560978131892e-20
GSE97537,AIMP2,354.497085545137,541.5010514754646,-0.609788201476183,1.0351710258921998e-20,1.7131320919062947e-20
GSE97537,ITGB1BP1,346.8373462538506,673.3047151353619,-0.9549878470687293,1.0532665425231779e-20,1.7428352613215413e-20
GSE97537,CD82,347.1060802375761,605.4476169331999,-0.8008560219065826,1.0622475446955881e-20,1.7574504927679836e-20
GSE97537,DCUN1D2,122.3517050566005,86.57319611998201,0.4942163867175817,1.0658630532716305e-20,1.7631858638990466e-20
GSE97537,HNF1B,95.22944015368147,80.12693201039046,0.2462974046154862,1.070421323756387e-20,1.770478962788012e-20
GSE97537,TRIP11,208.04714013028897,170.47441139727226,0.28583500324039873,1.0714630700445616e-20,1.7719544989382198e-20
GSE97537,MT4,79.59994962669002,76.56465044876158,0.0553796331611295,1.0721524922349297e-20,1.7728470409934093e-20
GSE97537,DGKQ,223.9341257478222,485.4268211215787,-1.1127202244891834,1.0726979266303648e-20,1.773501277468605e-20
GSE97537,SEL1L,104.46265424185819,131.091937460779,-0.3248101995597928,1.0935804588202107e-20,1.8077741467108915e-20
GSE97537,CBX6,824.3433172455846,395.10849997119124,1.0590987007146508,1.0954356141141383e-20,1.8105880941827906e-20
GSE97537,ATMIN,348.1282117747909,39.39264845196362,3.111592292102982,1.1160332724410533e-20,1.84437543321347e-20
GSE97537,ADA,283.0021152363528,575.7743973943719,-1.0221054508876795,1.1262245978916e-20,1.860958060791855e-20
GSE97537,PHC2,756.3388947028778,516.5072986893921,0.5493598133203786,1.1416245527378458e-20,1.8861415276920375e-20
GSE97537,NSUN2,549.4881624361711,977.1528565485357,-0.8293483928772138,1.1581464444406252e-20,1.913171323747411e-20
GSE97537,NXPE2,77.46992174213507,83.66376270949635,-0.10960484633556303,1.1588093418865581e-20,1.9139993607586463e-20
GSE97537,FYTTD1,526.9468543694936,150.6878132909332,1.799287525304547,1.199304768312394e-20,1.980609171769464e-20
GSE97537,RNF123,150.84408114987187,467.3486625302291,-1.6249922715868625,1.2003030780528722e-20,1.9819814178251376e-20
GSE97537,MYBL2,94.86393061017439,101.9214182092816,-0.10248324236453453,1.2018408568207232e-20,1.984243946683517e-20
GSE97537,SYNJ2BP,727.8687909860112,412.96930580224,0.8161353262952655,1.2020336866382593e-20,1.984285638294107e-20
GSE97537,ATP5SL,374.8106377666214,595.4654331535105,-0.6664326275817183,1.2201505953040433e-20,2.0139117924442675e-20
GSE97537,MRI1,656.6417745802139,410.5815104885496,0.676123771121657,1.2210609180348752e-20,2.0151334258468234e-20
GSE97537,THOC6,119.71601729901775,180.06344003970838,-0.5848781557439358,1.2237783022740754e-20,2.019336521352749e-20
GSE97537,BTAF1,879.5718888043805,434.8899206080934,1.0144769450940196,1.2343795619757616e-20,2.0365456866873338e-20
GSE97537,HSPA13,194.43681594150362,81.42324437337625,1.2455791067781248,1.3014419793754382e-20,2.146889729421087e-20
GSE97537,ZBTB11,319.85510040507353,35.455932962540054,3.137696389031635,1.3214722927219498e-20,2.179628558033237e-20
GSE97537,LTN1,187.18292548843394,83.6860747106422,1.151939067384515,1.3606268189262234e-20,2.2438972371734556e-20
GSE97537,HSPA4,105.34764923421075,324.0265615536549,-1.6117694781558827,1.3901451687158622e-20,2.2922585911105035e-20
GSE97537,CCNL1,588.0368747965689,297.9103061294356,0.9786453116969899,1.4063513490861746e-20,2.3186586361082418e-20
GSE97537,SNAP23,1347.3300762510355,261.5421343340707,2.3605528380914387,1.4094715043477036e-20,2.3234793377392677e-20
GSE97537,NR0B1,97.86142068912689,76.88089758494002,0.3441381275364435,1.4177678163216753e-20,2.336830277431091e-20
GSE97537,SNRNP27,579.511105252176,339.40376210486403,0.7700766846781073,1.4184830511793436e-20,2.337683759083453e-20
GSE97537,ANP32B,6724.027730038468,4098.57669268791,0.7140652665010839,1.438927017520314e-20,2.371045757647932e-20
GSE97537,GNB1,2451.4609718988395,3341.3337583261246,-0.4466256272530584,1.4468610979494347e-20,2.3837877084763124e-20
GSE97537,CRTC2,132.5323518417144,130.06719549448212,0.026882674416509746,1.4508019466310182e-20,2.38994794797689e-20
GSE97537,GNG2,603.6491787734478,294.8844367844552,1.031064510202554,1.4561832963449863e-20,2.3984791225512566e-20
GSE97537,PHOX2A,92.61780941403431,84.91020088032397,0.12395356195533694,1.4627475749584984e-20,2.4089560549490375e-20
GSE97537,MAFB,968.2144127081207,353.6118850511798,1.4505749686305107,1.4874620972683776e-20,2.4493170204081296e-20
GSE97537,MED19,225.2634543669332,360.44600542711794,-0.675776564303421,1.4988566786103728e-20,2.4677366423005317e-20
GSE97537,ADPRM,256.694077442853,143.80271048121202,0.8315707725850081,1.5010174026504282e-20,2.4709505164442822e-20
GSE97537,SHKBP1,246.39321739289815,693.0876495584773,-1.4883119106970384,1.5110172975834597e-20,2.487066419333576e-20
GSE97537,NR1H3,231.51791330748634,124.33722223268907,0.8915269414374162,1.515633187055923e-20,2.4943172436315758e-20
GSE97537,DCUN1D4,270.5378017604184,141.98915910677277,0.9252472833017483,1.5173524399544862e-20,2.4967996444554016e-20
GSE97537,KDM8,101.18420735089987,86.50670105205182,0.22370683946428774,1.542459467427233e-20,2.5377605326949933e-20
GSE97537,SPATA13,418.7301436156339,168.88938545163677,1.3048663595345735,1.5510539588042465e-20,2.5515462525980943e-20
GSE97537,CMAS,444.2788778109126,220.45408881284075,1.007701543277351,1.5572495574502853e-20,2.5613824155811683e-20
GSE97537,TMEM110,100.0563615885222,98.76019321850232,0.01862397898451971,1.5615438852624092e-20,2.568089047971137e-20
GSE97537,TBL1X,1063.7834405725166,2352.7835290507837,-1.1444216059534456,1.5927786671792127e-20,2.6190934867475432e-20
GSE97537,ACOT9,270.2220452931353,411.8350161519218,-0.6060908961113978,1.6151940015282346e-20,2.655583472937493e-20
GSE97537,TSPAN13,112.5584719404294,192.0210319478773,-0.7653227137340762,1.6360335939207167e-20,2.689472967598946e-20
GSE97537,TPRG1L,2007.0509887725507,1679.036228915525,0.25730355876902006,1.637597972026256e-20,2.691670958739991e-20
GSE97537,NFKB2,155.61074549372168,279.1331868515493,-0.838929703606768,1.6469262385565994e-20,2.7066278404925322e-20
GSE97537,SRSF5,3227.9392299676183,1567.7434962292314,1.0414508111802905,1.651400359715712e-20,2.713604171439598e-20
GSE97537,SLC5A2,80.19266898041379,88.72756019085361,-0.14420171297235568,1.667252492570643e-20,2.739272480162201e-20
GSE97537,TMEM82,86.00241851311229,77.38748749984295,0.1504321214757492,1.6716789395846694e-20,2.7461640293593325e-20
GSE97537,MTMR11,786.5270482454681,403.36225062258825,0.9616811546303513,1.676788073080737e-20,2.754174999770982e-20
GSE97537,PTPN18,109.94882535369504,111.16406032032458,-0.01571608732785279,1.6788683502683002e-20,2.757209450142433e-20
GSE97537,MICALL2,121.19224660978234,85.01184156103825,0.5065455459702461,1.679291567891351e-20,2.757522043461585e-20
GSE97537,LY86,989.7432830822842,1990.9354957797318,-1.0075877434877487,1.680368892227928e-20,2.758908493187867e-20
GSE97537,MLLT6,395.32688992912074,748.7749456219246,-0.9197667631395687,1.6817446454354684e-20,2.760784465077136e-20
GSE97537,ESRRA,234.97624682822985,221.94511683907558,0.08195304573151946,1.7072715349721597e-20,2.802301392515296e-20
GSE97537,SCAMP5,103.57114592403566,96.66301632358437,0.09860058553635286,1.7580812841707807e-20,2.885300136641194e-20
GSE97537,YTHDF2,450.19432928643903,300.05084095190125,0.5837417882945124,1.7807485809570595e-20,2.922095890675241e-20
GSE97537,VGLL2,91.91564398185956,96.23938244153035,-0.06561921084343718,1.8011424524474162e-20,2.9551514174074905e-20
GSE97537,ING1,274.48193774717276,178.2150533592773,0.6202659069411592,1.8042441771668296e-20,2.959830327214246e-20
GSE97537,PLOD3,223.68078793191054,381.38315411294656,-0.7671421993812624,1.814725971037753e-20,2.97661313520682e-20
GSE97537,TMX3,331.20066678242756,182.78606406489908,0.8540275934119569,1.8155059220546613e-20,2.977480003192416e-20
GSE97537,GABARAP,326.36317761365274,601.7615338459124,-0.8806952980102501,1.824167015760965e-20,2.991270133447665e-20
GSE97537,POLR2C,501.7062110328713,711.1724197780937,-0.5025110517719699,1.8252857361611794e-20,2.992690169189217e-20
GSE97537,LCE3D,86.24589546420998,80.61347627266166,0.09627986627227697,1.8256398939435156e-20,2.992856428656399e-20
GSE97537,CNOT2,542.3293725376192,770.5386105455063,-0.505911314596775,1.826069983552184e-20,2.993147103438734e-20
GSE97537,RASSF5,2157.7022811400548,3690.3031060158946,-0.7739659204300918,1.831879879424487e-20,3.002254623150914e-20
GSE97537,ABCC10,117.34317604686761,116.94270983170937,0.0048902724231406364,1.8495240576905135e-20,3.030752057447187e-20
GSE97537,RTP4,248.81094761541212,97.4785070001482,1.342955907542085,1.876271845322908e-20,3.0741573156868075e-20
GSE97537,GMPR2,1055.3564837905674,1893.1414863782582,-0.8424473230277124,1.9189983991319777e-20,3.1437271782127485e-20
GSE97537,ATP5G2,3284.580110897262,3041.872220929851,0.11071436701395745,1.9212547602126522e-20,3.146988188639925e-20
GSE97537,PRKACA,109.30281605139443,119.51514920592834,-0.12774488635616493,1.9452942282462672e-20,3.185923783770961e-20
GSE97537,RFFL,104.88101133640889,86.0656420770146,0.2822684614948826,1.9634706278008777e-20,3.215247642620688e-20
GSE97537,LYPLAL1,571.8983581734126,364.7597792012813,0.6473827655125881,1.973945543106541e-20,3.231953702423196e-20
GSE97537,YIF1A,403.15184943726865,225.6275918304072,0.8345739301142066,1.979377872110193e-20,3.2404000253915105e-20
GSE97537,EIF3B,1625.9030904109568,2948.36566712976,-0.8582763844702849,1.981799151366496e-20,3.243915365127271e-20
GSE97537,SUPT4H1,1106.3119692455389,832.1634559406291,0.4103902713373893,1.983642522236648e-20,3.246483912343352e-20
GSE97537,MYL12A,12726.185608822403,10077.578713188039,0.3366131036682897,2.0012324288092802e-20,3.274819401538237e-20
GSE97537,SPINT2,401.08981406939034,668.1883722303041,-0.734894587863823,2.0031534856491564e-20,3.27751007649187e-20
GSE97537,IRF2BPL,938.9245017865834,1752.7494494585324,-0.8998258669972569,2.030788806493672e-20,3.3222672364868154e-20
GSE97537,PSENEN,231.59383540181494,201.6206717934489,0.19903149208002796,2.0462087442649053e-20,3.347031045840689e-20
GSE97537,EGFLAM,88.9095013311651,92.88844282778692,-0.062473997741549006,2.0553566133614073e-20,3.3615300633718814e-20
GSE97537,AGMO,103.21897752087425,88.17298651261724,0.2249393651102669,2.0618217338609572e-20,3.371638054225604e-20
GSE97537,MRPL1,209.45877098350545,79.73741535161851,1.3822283283836259,2.0634020151732208e-20,3.373756318926554e-20
GSE97537,CDC40,946.8466382096575,619.7430605336398,0.6106574214505441,2.0709108707215228e-20,3.385566149415098e-20
GSE97537,UBE2L6,5662.997949851189,4203.433732572468,0.4299092367291903,2.083098607814817e-20,3.4050207917083446e-20
GSE97537,VAMP7,961.3272593095677,691.1554483116184,0.4754315126298562,2.0845519363231733e-20,3.406926083920317e-20
GSE97537,TMEM167A,504.30149941387356,94.78899808767862,2.39921259212262,2.0850566633814834e-20,3.4072806998482123e-20
GSE97537,OSER1,1730.6209623457269,1335.761699010048,0.3733808675824496,2.0863619541391878e-20,3.408943272935301e-20
GSE97537,USP1,476.391769544885,194.20341544958887,1.29019539812853,2.1076555739216194e-20,3.44326016153503e-20
GSE97537,MRPL23,836.6167129719163,509.64181202854087,0.7139785562956029,2.109414047122483e-20,3.4456575709721785e-20
GSE97537,UBE2E3,655.356733418722,415.57529555667816,0.6559028557214805,2.1118280759549587e-20,3.449124999638988e-20
GSE97537,ZBTB4,456.12619282728457,917.5839029688383,-1.006819016211725,2.121081014043748e-20,3.463759521071854e-20
GSE97537,IMPG1,82.4371169597562,79.82510405754088,0.04588584889094475,2.1272409168946392e-20,3.473339726551217e-20
GSE97537,UCKL1,236.22120426455544,449.5039521980419,-0.9253067901763146,2.128795188980376e-20,3.4753982948733805e-20
GSE97537,DCTPP1,239.6899274549655,404.3392998396481,-0.7519542910043341,2.135889974312009e-20,3.4865003013273365e-20
GSE97537,VAMP1,861.5790479820154,375.92413501881987,1.1943824975892259,2.1418021227801982e-20,3.495669046980059e-20
GSE97537,TMEM97,158.0368765704592,115.17910382157035,0.453010721854824,2.148749595054927e-20,3.5065248008607205e-20
GSE97537,PCM1,641.7411992524937,456.8049316247846,0.4895049469005381,2.1885108276199677e-20,3.570918659204635e-20
GSE97537,ADSS,1058.4912478091494,649.531081088496,0.7036817772000182,2.2371473268460687e-20,3.649774248716492e-20
GSE97537,AP3S1,395.408174829474,231.79447102566846,0.7679299204614313,2.2501703035714173e-20,3.670514749220161e-20
GSE97537,NPHS1,81.18961238574423,100.69018085501628,-0.3071524060004623,2.2716986104476123e-20,3.705121659271374e-20
GSE97537,ZDHHC17,432.31969817227633,249.65585822771155,0.7897238686137507,2.294957783564383e-20,3.742541676791882e-20
GSE97537,ZBTB40,280.4073969324764,574.2091944845738,-1.0314264858289848,2.306492357059769e-20,3.760833930039207e-20
GSE97537,TAF2,227.29090095388756,145.867869884352,0.6363545451891234,2.322473053647417e-20,3.78636974091134e-20
GSE97537,LCN2,1655.757803857595,177.19674013637342,3.216819864886481,2.3298661171173274e-20,3.797899875108242e-20
GSE97537,DNAJC15,284.0259956842566,175.2007168331631,0.6938737121620344,2.3509930897497646e-20,3.8318113111805865e-20
GSE97537,VCL,2687.8274869369566,3182.6475069440444,-0.2437034137108356,2.3568035183979756e-20,3.8407528848541744e-20
GSE97537,MAP3K8,535.2227897063378,264.60900190287583,1.013528493106456,2.362644235547318e-20,3.8497413503668346e-20
GSE97537,KDELR1,310.8335750647663,504.59756901273886,-0.6972132557288643,2.3656463456204338e-20,3.8541026937935547e-20
GSE97537,NLN,101.83741340029898,100.55286319019044,0.018134312934827895,2.3869032189220915e-20,3.8881993417604186e-20
GSE97537,TBC1D14,1433.9686503854882,633.6601804500511,1.1769629851526353,2.4176686068197906e-20,3.937773586430968e-20
GSE97537,REPS1,116.26571058846113,127.62631435397932,-0.1334045995063536,2.4580115816890505e-20,4.0029315278201136e-20
GSE97537,GPR173,93.89449722452991,92.93826843434212,0.014611429545433523,2.4854500412348502e-20,4.047059122423248e-20
GSE97537,FBXL20,292.9303609290193,193.84762699220016,0.5931280255501131,2.4991180399288658e-20,4.068755219413955e-20
GSE97537,CNN2,2712.952193579236,5896.853168536907,-1.1197945980491388,2.503215307993319e-20,4.074865612035866e-20
GSE97537,GGN,80.87112507804673,79.41063553364685,0.025968388613715806,2.5283422597937613e-20,4.115202845115866e-20
GSE97537,PIM2,1296.056169022241,2305.093643011523,-0.8302101405066675,2.5407542857102856e-20,4.13483665435617e-20
GSE97537,CORO7,326.21654739148954,620.7996540084102,-0.9262041064758711,2.5544758161670606e-20,4.156595869071618e-20
GSE97537,CYB5R4,1219.3271725811678,548.3314361038916,1.1515192304123867,2.5651451816318657e-20,4.17338336022299e-20
GSE97537,GSTM1,688.421909026456,1331.5492715989478,-0.9507298265413612,2.592584547732343e-20,4.2174465764114124e-20
GSE97537,LAPTM5,3881.893608091742,5591.5849445653,-0.5263830865221109,2.594076798694471e-20,4.219294419415004e-20
GSE97537,PTGDS,85.197889829917,433.1185161305146,-2.3323645011703134,2.6010248215375656e-20,4.229637481259966e-20
GSE97537,CDK14,150.78501167905623,89.8426991588131,0.7405868581256793,2.60115025238874e-20,4.229637481259966e-20
GSE97537,IGSF5,91.28830312399555,76.38523108378591,0.25408955295921454,2.620169940682639e-20,4.259979715450106e-20
GSE97537,CDKN1A,895.2033584968694,221.9539636467644,2.0070802850337484,2.6281802601449073e-20,4.2724165925831753e-20
GSE97537,ZIC3,89.84605361053843,89.00287566077938,0.013452747172393984,2.6548128900330246e-20,4.315118659009065e-20
GSE97537,CD244,252.56801658438766,129.8391405240325,0.9545785972401343,2.6819214697251363e-20,4.358582503845092e-20
GSE97537,AMELX,78.5977338052207,89.53739856097582,-0.18578649681073958,2.773812321998748e-20,4.507302278686314e-20
GSE97537,TAOK1,429.0699981689564,114.50258453496099,1.8966463575299994,2.8296211723454505e-20,4.5973578899207575e-20
GSE97537,ABCF1,431.85514091881794,766.5277968347294,-0.8263347060283432,2.886231021083514e-20,4.688690015180393e-20
GSE97537,ELOVL3,85.53303897368555,102.54511915532889,-0.2589365753051004,2.924209830180805e-20,4.749735061614666e-20
GSE97537,YWHAG,542.9028583155508,352.28676442418066,0.6225093065181433,2.924922689583098e-20,4.750241334159027e-20
GSE97537,TNS3,214.17626284323123,367.8751570341551,-0.7776136939745997,2.9440056368213726e-20,4.780577447284952e-20
GSE97537,PARP9,494.5610037659411,114.57374956961985,2.1002489110375997,2.9689900637282065e-20,4.8204869525031796e-20
GSE97537,NAA60,118.05583675233628,162.38691797078314,-0.4566541237557663,2.9831855640509406e-20,4.8428708889398395e-20
GSE97537,NHLRC3,308.0588596793419,226.13330714360004,0.444342342495068,3.016010865326019e-20,4.895487958372226e-20
GSE97537,IL2,85.58014155609636,74.41909855758303,0.1991062524644845,3.030769457295361e-20,4.918769345372035e-20
GSE97537,KNOP1,105.96804894455644,86.59462971658678,0.288265603642045,3.0798426004734836e-20,4.997727317007882e-20
GSE97537,XPO1,1047.7491228915085,495.9922753233094,1.0773742706043035,3.082720985783434e-20,5.001712687402253e-20
GSE97537,PAPOLA,1914.9016477983653,1124.59516173503,0.7673354702725357,3.126819355880391e-20,5.0725672000246205e-20
GSE97537,EAPP,278.7629549359571,20.36459775819237,3.710910879327334,3.131195185299227e-20,5.0789701628942665e-20
GSE97537,PRR21,92.05435280118442,89.39831111987675,0.04177781724959541,3.150525856802948e-20,5.109625622572758e-20
GSE97537,NCOA1,1213.788658356076,884.7933028879088,0.4556633494679825,3.155283262598558e-20,5.1166405248465526e-20
GSE97537,PVALB,379.53672676550195,-36.22708427699743,7.57189188914212,3.1881989477280674e-20,5.169309015479672e-20
GSE97537,DKC1,396.10722483048806,674.1134173668754,-0.7656012826936789,3.249781858399079e-20,5.268437429532242e-20
GSE97537,OSBP2,-27.49837976605709,1553.1972070649624,-9.601953858937717,3.265737378023899e-20,5.2935792324683075e-20
GSE97537,DRAM1,386.28442642038317,198.50556185458066,0.9569645217744293,3.282044758620076e-20,5.3192844219573395e-20
GSE97537,COMMD1,565.6709934331994,871.3035597848532,-0.6223189210451314,3.327406728313192e-20,5.392065563152662e-20
GSE97537,CHCHD10,645.2602997937294,1277.876396306716,-0.9846895604342893,3.3292198500042955e-20,5.3942654958813444e-20
GSE97537,METTL5,510.92438633862946,220.6789527359458,1.2074589327429708,3.366592676210817e-20,5.454073591327443e-20
GSE97537,PABPC4,849.4972274398996,1909.7888176284719,-1.1677899010400592,3.3813043657806167e-20,5.477158002080476e-20
GSE97537,CCDC68,88.36869728664091,87.3865978102668,0.015941966293687427,3.411658587349043e-20,5.525570966051158e-20
GSE97537,SMPD4,172.2997472444042,110.92347414692179,0.6307569002368074,3.423177091016202e-20,5.543468262407392e-20
GSE97537,GUCA2B,81.95128884103028,91.89907268279033,-0.1633997987434153,3.4378835370725976e-20,5.56652248905738e-20
GSE97537,FOXJ2,724.0685926274193,1222.1989062798853,-0.7544696339173395,3.457439924322209e-20,5.597422223666841e-20
GSE97537,IARS2,290.707923397772,437.21394772352414,-0.5871108305944157,3.484292245893994e-20,5.640123647796415e-20
GSE97537,EEF1D,590.5389616877945,245.32858263726592,1.2638891546558948,3.519380894098526e-20,5.696143953939399e-20
GSE97537,PSMB2,621.1406301412704,982.0099189001834,-0.6599652464945814,3.5288041645627604e-20,5.710615021537193e-20
GSE97537,ZZZ3,296.97235253560694,136.2263678416477,1.1186207561106722,3.5457432158981414e-20,5.737243156524992e-20
GSE97537,UNG,189.9755512413965,346.84898376125983,-0.865073150140764,3.5883996573411647e-20,5.805470739524078e-20
GSE97537,GATA3,116.33193229965171,148.67108834872857,-0.35119986456998764,3.6079968812346595e-20,5.836378561570984e-20
GSE97537,APPL2,560.5114962957628,273.34279210531815,1.033335888509711,3.6185844116867067e-20,5.85203511832014e-20
GSE97537,MYOZ3,90.00635946854803,76.37302919557803,0.2341366062396427,3.6186640601587754e-20,5.85203511832014e-20
GSE97537,MDP1,187.28869407828068,123.89587832998909,0.5922205073850163,3.645222549799601e-20,5.894180009856217e-20
GSE97537,HMGB2,2876.5908346072806,483.5167123589978,2.5702431352111232,3.662492628918435e-20,5.921296452624685e-20
GSE97537,RAB6A,273.6326982473238,106.94631352125529,1.3471894308280996,3.7094889864668365e-20,5.996458578669462e-20
GSE97537,CACNG1,84.78169446454596,71.6566568407405,0.2395748297404375,3.714864479030931e-20,6.004328459760477e-20
GSE97537,CCL27,91.98463470488382,90.01545986124734,0.03088071509765016,3.730114506389571e-20,6.028154206381726e-20
GSE97537,DISP1,105.3167580168738,121.82413250142243,-0.20822503206804696,3.733462128624031e-20,6.032740865862056e-20
GSE97537,TMPRSS2,88.24065527616672,87.50528156654192,0.01193755622309362,3.761254070143224e-20,6.076819408454893e-20
GSE97537,MRPS23,286.9525413373445,188.67250049534772,0.6023205286473975,3.783168560386019e-20,6.111391394751822e-20
GSE97537,ABCC5,571.9774110312579,245.0611151088191,1.2194615759552097,3.8264325771317276e-20,6.180437613670275e-20
GSE97537,FAM111A,1515.122064041386,733.3935392671444,1.04576063856989,3.8429756613704347e-20,6.206311348375248e-20
GSE97537,SERPINA5,80.05916420595749,93.8874803832038,-0.22724244818905295,3.901916885895601e-20,6.300640644468813e-20
GSE97537,HDAC1,976.7980634960055,2044.6793373692005,-1.0649715654281156,3.919704434435045e-20,6.328500164732121e-20
GSE97537,TOR1AIP2,119.44585232783989,91.37194064806567,0.3828581305916495,3.933591229834033e-20,6.350055044644142e-20
GSE97537,TTC3,655.2555006348036,1139.4176941148567,-0.7972328133696095,3.96724290466649e-20,6.403506438679922e-20
GSE97537,MYBPHL,79.62919508653599,74.31611782402844,0.09834368187089887,4.102221722889481e-20,6.620472593803236e-20
GSE97537,TMEM106B,251.1964694334358,38.57663138618598,2.6718273531743297,4.179767149729739e-20,6.744701937850891e-20
GSE97537,VAMP5,2197.3268253205256,654.4990787439197,1.7457402297925184,4.184130522868549e-20,6.750822935180063e-20
GSE97537,GARS,581.4591376747347,835.4313742861808,-0.5220903367111086,4.201525320873436e-20,6.777964758101138e-20
GSE97537,PPP1R15A,2499.885189699708,1082.1245705469455,1.2072396506248164,4.2370438644613604e-20,6.834332706591332e-20
GSE97537,IQGAP2,384.9658935829534,191.39899814153424,1.0043720806189187,4.2590147756110476e-20,6.868836006266741e-20
GSE97537,UCHL5,240.56697313308072,144.32768733030417,0.7331136374471964,4.431114672766647e-20,7.145421331912007e-20
GSE97537,TNFRSF1A,1659.57160756483,3263.1251869109956,-0.9750164527114328,4.451213612228411e-20,7.176854627232655e-20
GSE97537,ZBTB8A,88.26494004385515,80.96947789829335,0.12300684078492566,4.509335394438355e-20,7.269576637923017e-20
GSE97537,RNPEP,287.329057471579,518.3726847115688,-0.8490539032607087,4.583600390361874e-20,7.388294612343446e-20
GSE97537,PSMA1,1632.6817182013947,1253.6685355199447,0.3808206617432001,4.617474181339106e-20,7.44188264342403e-20
